TITLE     = ""
VARIABLES = "x"
"y"
"z"
"u"
"v"
"w"
"rho"
"rhosN2"
"rhosO2"
"rhosNO"
"rhosNO+"
"rhosN2+"
"rhosO2+"
"rhosN"
"rhosO"
"rhosN+"
"rhosO+"
"rhose"
"csN2"
"csO2"
"csNO"
"csNO+"
"csN2+"
"csO2+"
"csN"
"csO"
"csN+"
"csO+"
"cse"
"t"
"tv"
"p"
"m"
"kt"
"kv"
"mu"
ZONE T="61x50"
 STRANDID=0, SOLUTIONTIME=0
 I=96, J=1, K=1, ZONETYPE=Ordered
 DATAPACKING=POINT
 DT=(DOUBLE DOUBLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE SINGLE )
 -1.178493186E-003 1.944356903E-003 8.489246102E-005 4.134971237E+001 3.569240570E+001 1.558364153E+000 1.573597896E-003 7.176374202E-004 5.006721082E-008 3.389947096E-006 1.241210299E-007 4.626673267E-009 9.302587173E-011 4.858332686E-004 3.645536490E-004 1.458371003E-006 5.463186312E-007 7.821413656E-011 4.560358226E-001 3.192420991E-005 2.163864207E-003 7.951993757E-005 2.974764811E-006 5.972161432E-008 3.087478876E-001 2.316630930E-001 9.274031036E-004 3.473743855E-004 4.974778989E-008 5.748486816E+003 7.181698242E+003 3.984858154E+003 2.837384865E-002 3.345367014E-001 7.891891152E-002 1.615940855E-004
 -1.027642733E-003 2.087441408E-003 9.113966371E-005 3.392235947E+001 3.522023773E+001 1.537748694E+000 1.682175673E-003 7.681294810E-004 4.629740147E-008 2.911643151E-006 9.008287094E-008 2.901403784E-009 6.503902278E-011 5.187831703E-004 3.901318123E-004 1.510890684E-006 5.692819514E-007 8.040198368E-011 4.566144943E-001 2.761859650E-005 1.741028158E-003 5.411259190E-005 1.749323815E-006 3.906271218E-008 3.084084392E-001 2.319149524E-001 8.988738409E-004 3.386309545E-004 4.784171992E-008 5.382496094E+003 6.861159180E+003 3.986749512E+003 2.628098056E-002 3.169568181E-001 7.045262307E-002 1.539914083E-004
 -9.486797335E-004 2.173921548E-003 9.491546371E-005 3.039012337E+001 3.507509232E+001 1.531411648E+000 1.751920674E-003 8.005294367E-004 4.483675298E-008 2.641244919E-006 7.412393899E-008 2.231428375E-009 5.508199799E-011 5.399614456E-004 4.065379326E-004 1.544959559E-006 5.843632493E-007 8.194842027E-011 4.569232762E-001 2.571332698E-005 1.522116014E-003 4.300964792E-005 1.300342774E-006 3.186104536E-008 3.082234859E-001 2.320441753E-001 8.829392609E-004 3.338741080E-004 4.684259380E-008 5.175293945E+003 6.677316895E+003 3.987695068E+003 2.547549270E-002 3.069953322E-001 6.579264998E-002 1.496341283E-004
 -8.744216726E-004 2.264576264E-003 9.887353372E-005 2.716741180E+001 3.507871246E+001 1.531569719E+000 1.821045997E-003 8.326329989E-004 4.361102768E-008 2.382340426E-006 5.964700733E-008 1.661409788E-009 4.688593264E-011 5.609549698E-004 4.227924801E-004 1.578813453E-006 5.993870786E-007 8.351354330E-011 4.572144151E-001 2.401961319E-005 1.317548798E-003 3.316980656E-005 9.268710528E-007 2.597312942E-008 3.080481291E-001 2.321646512E-001 8.677009027E-004 3.293557966E-004 4.590351210E-008 4.976389160E+003 6.500145508E+003 3.988566895E+003 2.480688505E-002 2.974297702E-001 6.135356426E-002 1.454375888E-004
 -7.726844074E-004 2.406120035E-003 1.050534702E-004 2.325650215E+001 3.477847290E+001 1.518460989E+000 1.940352493E-003 8.879586239E-004 4.304037660E-008 2.019301519E-006 4.293831068E-008 1.110861403E-009 3.955843986E-011 5.972275394E-004 4.507963895E-004 1.637773266E-006 6.257342307E-007 8.640985150E-011 4.576058388E-001 2.227118239E-005 1.055019791E-003 2.267371929E-005 5.891939736E-007 2.065166704E-008 3.078067303E-001 2.323186398E-001 8.453146438E-004 3.228481801E-004 4.460497038E-008 4.680282227E+003 6.228492676E+003 3.989732178E+003 2.405712567E-002 2.831432223E-001 5.503248051E-002 1.390961697E-004
 -6.522139460E-004 2.602444609E-003 1.136251813E-004 1.918734741E+001 3.398751831E+001 1.483927131E+000 2.113699913E-003 9.682383970E-004 4.395779740E-008 1.597258688E-006 2.650193487E-008 6.306419831E-010 3.353789468E-011 6.499816664E-004 4.914231249E-004 1.723842161E-006 6.643488746E-007 9.079496183E-011 4.580527544E-001 2.085324559E-005 7.708410267E-004 1.299286487E-005 3.102892947E-007 1.607327071E-008 3.075248301E-001 2.324853688E-001 8.172044181E-004 3.147761745E-004 4.304466472E-008 4.305409180E+003 5.871875000E+003 3.991040039E+003 2.331658080E-002 2.649751008E-001 4.733739421E-002 1.309525978E-004
 -5.442865943E-004 2.805961224E-003 1.225109154E-004 1.622370911E+001 3.270013428E+001 1.427718639E+000 2.313764067E-003 1.060759765E-003 4.723903047E-008 1.239283165E-006 1.534290917E-008 3.442610919E-010 3.033989032E-011 7.109323633E-004 5.382368108E-004 1.823603498E-006 7.092353940E-007 9.603173812E-011 4.584304690E-001 2.040474283E-005 5.497107049E-004 6.947459497E-006 1.561733853E-007 1.326653276E-008 3.072794378E-001 2.326155603E-001 7.901766803E-004 3.070998355E-004 4.160926537E-008 3.942000244E+003 5.506242188E+003 3.992172119E+003 2.270398103E-002 2.472360134E-001 4.020483047E-002 1.229086338E-004
 -4.450589234E-004 3.013848312E-003 1.315874542E-004 1.414239979E+001 3.102786827E+001 1.354706049E+000 2.545627067E-003 1.167871407E-003 5.310251794E-008 9.353430528E-007 7.880526454E-009 1.708415631E-010 2.882245310E-011 7.816302241E-004 5.924275611E-004 1.939643425E-006 7.615056461E-007 1.022291141E-010 4.587562680E-001 2.078281977E-005 3.765654110E-004 3.242167622E-006 7.030131144E-008 1.141115469E-008 3.070615232E-001 2.327181697E-001 7.637119270E-004 2.996368275E-004 4.024736810E-008 3.583947754E+003 5.123421387E+003 3.993562988E+003 2.214228734E-002 2.296186090E-001 3.346893936E-002 1.148375886E-004
 -3.495527851E-004 3.220591887E-003 1.406140655E-004 1.315272427E+001 2.805520630E+001 1.224916816E+000 2.862481400E-003 1.314064604E-003 6.473790393E-008 6.876094290E-007 3.797954840E-009 8.221800324E-011 2.887120404E-011 8.783412632E-004 6.663868553E-004 2.099030553E-006 8.333070696E-007 1.108574343E-010 4.590406716E-001 2.243536073E-005 2.502918651E-004 1.449953857E-006 3.138590543E-008 1.018439999E-008 3.068632185E-001 2.327942848E-001 7.357947761E-004 2.918143291E-004 3.885216060E-008 3.203742432E+003 4.670483887E+003 3.997614990E+003 2.123947255E-002 2.106383145E-001 2.689837664E-002 1.060144059E-004
 -2.388360043E-004 3.420078369E-003 1.493238378E-004 1.589259624E+001 2.284965134E+001 9.976373315E-001 3.431480378E-003 1.576324459E-003 9.181334093E-008 4.628852253E-007 1.310160425E-009 2.809579132E-011 3.034990662E-011 1.052173087E-003 7.990749436E-004 2.388411531E-006 9.632911997E-007 1.266021177E-010 4.593387544E-001 2.620774467E-005 1.448746334E-004 4.475182891E-007 9.624799624E-009 8.977288246E-009 3.066478074E-001 2.328596413E-001 7.003201172E-004 2.819166693E-004 3.710457008E-008 2.715118652E+003 4.015844238E+003 4.014524170E+003 2.128988691E-002 1.857185811E-001 1.973181963E-002 9.424343443E-005
 -7.555122609E-005 3.583044344E-003 1.564390841E-004 2.358529854E+001 1.329523945E+001 5.804826617E-001 4.724230152E-003 2.171726665E-003 1.662804721E-007 2.651287616E-007 1.270239608E-010 1.478815659E-012 3.352485997E-011 1.447412535E-003 1.100355177E-003 3.045287258E-006 1.258937345E-006 1.624452378E-010 4.596874416E-001 3.470813681E-005 5.798432539E-005 2.879915861E-008 3.565355788E-010 7.191871987E-009 3.063895702E-001 2.329160422E-001 6.470237859E-004 2.671485418E-004 3.450285746E-008 1.960449097E+003 2.893502441E+003 4.005423096E+003 2.398047969E-002 1.458784342E-001 1.139970496E-002 7.505121175E-005
 3.124800698E-005 3.634925588E-003 1.587042789E-004 2.515238953E+001 1.022842789E+001 4.465827942E-001 5.262745544E-003 2.419662662E-003 2.005685786E-007 2.372226646E-007 8.193314083E-011 2.917214810E-013 3.436917764E-011 1.612122171E-003 1.225824701E-003 3.316494713E-006 1.381575089E-006 1.772718916E-010 4.597693980E-001 3.800870036E-005 4.546132914E-005 1.596455590E-008 6.446160272E-011 6.550150200E-009 3.063290417E-001 2.329246700E-001 6.306994474E-004 2.626617497E-004 3.370938373E-008 1.722463623E+003 2.516317383E+003 3.975132813E+003 2.522557229E-002 1.328725815E-001 9.524757974E-003 6.868331548E-005
 4.506830379E-005 3.640427190E-003 1.589444873E-004 2.535676384E+001 9.876286507E+000 4.312079847E-001 5.332307424E-003 2.451689215E-003 2.049849144E-007 2.335913933E-007 7.605265029E-011 1.368725689E-013 3.447790664E-011 1.633398235E-003 1.242032042E-003 3.351622581E-006 1.397442588E-006 1.791917170E-010 4.597799778E-001 3.843403829E-005 4.383510532E-005 1.429150576E-008 2.632893729E-011 6.467218761E-009 3.063212037E-001 2.329257876E-001 6.285943673E-004 2.620830783E-004 3.360705847E-008 1.691669922E+003 2.467537842E+003 3.971222900E+003 2.541500144E-002 1.311900318E-001 9.281845763E-003 6.785958976E-005
 4.593564342E-005 3.640764594E-003 1.589592139E-004 2.536966515E+001 9.856790543E+000 4.303567708E-001 5.336662289E-003 2.453694353E-003 2.052607897E-007 2.333626128E-007 7.568147498E-011 1.270965077E-013 3.448470329E-011 1.634730259E-003 1.243046718E-003 3.353826287E-006 1.398437348E-006 1.793121346E-010 4.597806633E-001 3.846062464E-005 4.373282718E-005 1.418594398E-008 2.391971864E-011 6.462026025E-009 3.063207269E-001 2.329258621E-001 6.284626434E-004 2.620468731E-004 3.360065648E-008 1.689739136E+003 2.464480713E+003 3.970978271E+003 2.542845905E-002 1.310845464E-001 9.266598150E-003 6.780795957E-005
 4.604408943E-005 3.640806722E-003 1.589610474E-004 2.537127686E+001 9.854352951E+000 4.302503467E-001 5.337207112E-003 2.453945111E-003 2.052952937E-007 2.333340063E-007 7.563506765E-011 1.258741646E-013 3.448555330E-011 1.634896849E-003 1.243173610E-003 3.354101864E-006 1.398561722E-006 1.793271920E-010 4.597807229E-001 3.846394975E-005 4.372003605E-005 1.417274564E-008 2.361848564E-011 6.461376767E-009 3.063206673E-001 2.329258621E-001 6.284461706E-004 2.620423620E-004 3.359985357E-008 1.689497681E+003 2.464098389E+003 3.970947754E+003 2.543014102E-002 1.310713589E-001 9.264691733E-003 6.780149852E-005
 4.607120185E-005 3.640817252E-003 1.589615131E-004 2.537168121E+001 9.853743553E+000 4.302237332E-001 5.337343086E-003 2.454007743E-003 2.053039054E-007 2.333268583E-007 7.562346582E-011 1.255685687E-013 3.448576494E-011 1.634938526E-003 1.243205392E-003 3.354170758E-006 1.398592758E-006 1.793309529E-010 4.597807527E-001 3.846477921E-005 4.371684190E-005 1.416944606E-008 2.354317435E-011 6.461214674E-009 3.063206375E-001 2.329258621E-001 6.284420379E-004 2.620412270E-004 3.359965461E-008 1.689437378E+003 2.464002930E+003 3.970939941E+003 2.543056197E-002 1.310680658E-001 9.264214896E-003 6.779988325E-005
 4.608475819E-005 3.640822517E-003 1.589617459E-004 2.537188339E+001 9.853438377E+000 4.302104414E-001 5.337411072E-003 2.454039175E-003 2.053082255E-007 2.333232771E-007 7.561766491E-011 1.254157775E-013 3.448587249E-011 1.634959364E-003 1.243221224E-003 3.354205319E-006 1.398608333E-006 1.793328402E-010 4.597807527E-001 3.846519758E-005 4.371524119E-005 1.416779583E-008 2.350551871E-011 6.461133406E-009 3.063206375E-001 2.329258621E-001 6.284400006E-004 2.620406449E-004 3.359955514E-008 1.689407227E+003 2.463955078E+003 3.970936279E+003 2.543077245E-002 1.310664117E-001 9.263976477E-003 6.779907562E-005
